 TITLE = "Projeto1" 
 VARIABLES = "X" "Y" "X_ksi" "X_eta" "Y_ksi" "Y_eta" "J" 
 ZONE I =           24  J =          13  DATAPACKING = POINT
   83.6525319200E+00   -8.8290965700E+00    7.6850920450E+00   11.0459550000E-03  -98.8036300000E-03    1.4495697100E+00   89.7571957928E-03
   92.1704096300E+00   -8.9386101600E+00    9.5531627650E+00   20.9443350000E-03 -122.8284750000E-03    1.4679017700E+00   71.2978056888E-03
  102.7588574500E+00   -9.0747535200E+00   11.8754776900E+00   24.9233250000E-03 -152.6968400000E-03    1.4907932850E+00   56.4726458825E-03
  115.9213650100E+00   -9.2440038400E+00   13.1625075600E+00   19.5377400000E-03 -169.2503200000E-03    1.5193778850E+00   49.9946764005E-03
   -5.1551058600E+00  -18.2339128200E+00   11.0671739100E+00 -861.2951700000E-03    2.1960536500E+00    4.4109766250E+00   19.7205612937E-03
    5.9120680500E+00  -16.0378591700E+00   10.0747887600E+00 -715.8753000000E-03    1.9991330350E+00    3.8813052900E+00   24.6703663627E-03
   14.9944716600E+00  -14.2356467500E+00    8.2680263200E+00 -591.7036100000E-03    1.6406131950E+00    3.4475400950E+00   33.9269313703E-03
   22.4481206900E+00  -12.7566327800E+00    6.7853579700E+00 -485.8346400000E-03    1.3464022500E+00    3.0923178150E+00   46.2179564659E-03
   28.5651876000E+00  -11.5428422500E+00    5.5686592950E+00 -395.6986250000E-03    1.1049672150E+00    2.8014170900E+00   62.3543584377E-03
   33.5854392800E+00  -10.5466983500E+00    4.5702207050E+00 -319.0587000000E-03  906.8416850000E-03    2.5631908050E+00   83.3077618978E-03
   37.7056290100E+00   -9.7291588800E+00    3.7508839050E+00 -253.9741400000E-03  744.2559600000E-03    2.3681003700E+00  110.2354578263E-03
   41.0872070900E+00   -9.0581864300E+00    3.0785112900E+00 -198.7660550000E-03  610.8333100000E-03    2.2083342350E+00  144.5129557505E-03
   43.8626515900E+00   -8.5074922600E+00    2.5267294550E+00 -151.9858950000E-03  501.3406000000E-03    2.0774953750E+00  187.7770137055E-03
   46.1406660000E+00   -8.0555052300E+00    2.3070854600E+00 -112.3868850000E-03  425.9924700000E-03    1.9703453200E+00  217.6927138383E-03
   48.4768225100E+00   -7.6555073200E+00    2.3503420800E+00  -93.4819550000E-03  355.3524250000E-03    1.8724221950E+00  225.5273650572E-03
   50.8413501600E+00   -7.3448003800E+00    2.3750072450E+00  -81.5289050000E-03  265.0118650000E-03    1.7963830750E+00  233.2073810150E-03
   53.2268370000E+00   -7.1254835900E+00    2.3921861650E+00  -74.7090600000E-03  172.8764000000E-03    1.7427301550E+00  239.1285924837E-03
   55.6257224900E+00   -6.9990475800E+00    2.4017556000E+00  -71.1684900000E-03   79.5590650000E-03    1.7118147900E+00  242.8939636332E-03
   58.0303482000E+00   -6.9663654600E+00    2.3642090050E+00  -69.0305700000E-03    4.1682100000E-03    1.7038351750E+00  248.2307232523E-03
   60.3541405000E+00   -6.9907111600E+00    2.6048455600E+00  -53.5456250000E-03  -27.2916500000E-03    1.7097957600E+00  224.6033902273E-03
   63.2400393200E+00   -7.0209487600E+00    3.2349656450E+00  -37.0793650000E-03  -33.8966400000E-03    1.7172259700E+00  180.0533268768E-03
   66.8240717900E+00   -7.0585044400E+00    4.0175791850E+00  -20.0633750000E-03  -42.1006400000E-03    1.7264881150E+00  144.1865836741E-03
   71.2751976900E+00   -7.1051500400E+00    4.9896068900E+00   -3.1958000000E-03  -52.2910600000E-03    1.7380338800E+00  115.3144681177E-03
   76.8032855700E+00   -7.1630865600E+00    6.1969116050E+00   12.4547450000E-03  -64.9490200000E-03    1.7524263400E+00   92.0773003393E-03
   83.6690209000E+00   -7.2350480800E+00    7.6964637650E+00   25.3104250000E-03  -80.6721800000E-03    1.7703674300E+00   73.3804353289E-03
   92.1962131000E+00   -7.3244309200E+00    9.5590302300E+00   33.0997950000E-03 -100.2029350000E-03    1.7927321550E+00   58.3427250905E-03
  102.7870813600E+00   -7.4354539500E+00   11.8725091750E+00   32.6137250000E-03 -124.4634750000E-03    1.8206112850E+00   46.2550021371E-03
  115.9412314500E+00   -7.5733578700E+00   13.1541500900E+00   19.3865500000E-03 -137.9039200000E-03    1.8553645250E+00   40.9694739111E-03
   -5.9964345900E+00  -13.3629471000E+00   11.2125811500E+00 -757.6934850000E-03    1.6101344700E+00    5.4345991800E+00   16.0885843319E-03
    5.2161465600E+00  -11.7528126300E+00   10.2098442500E+00 -626.9782650000E-03    1.4661418450E+00    4.7797632650E+00   20.1126802623E-03
   14.4232539100E+00  -10.4306634100E+00    8.3837523100E+00 -513.6791050000E-03    1.2039163400E+00    4.2428416100E+00   27.6324313296E-03
   21.9836511800E+00   -9.3449799500E+00    6.8843405050E+00 -415.7583650000E-03  988.6028750000E-03    3.8026011550E+00   37.6089421933E-03
   28.1919349200E+00   -8.4534576600E+00    5.6531762350E+00 -331.3559500000E-03  811.8101000000E-03    3.4416306400E+00   50.6967182805E-03
   33.2900036500E+00   -7.7213597500E+00    4.6422712100E+00 -258.7859850000E-03  666.6465650000E-03    3.1456535700E+00   67.6796240232E-03
   37.4764773400E+00   -7.1201645300E+00    3.8122156650E+00 -196.5325950000E-03  547.4527550000E-03    2.9029642950E+00   89.4909179921E-03
   40.9144349800E+00   -6.6264542400E+00    3.1306467700E+00 -143.2419700000E-03  449.5811650000E-03    2.7039654500E+00  117.2393473522E-03
   43.7377708800E+00   -6.2210022000E+00    2.5709906250E+00  -97.7122750000E-03  369.2156250000E-03    2.5407884750E+00  152.2436083930E-03
   46.0564162300E+00   -5.8880229900E+00    2.3351831700E+00  -58.8823850000E-03  312.5553900000E-03    2.4069824250E+00  177.3317260297E-03
   48.4081372200E+00   -5.5958914200E+00    2.3620871100E+00  -45.0088750000E-03  259.5087550000E-03    2.2872786050E+00  184.6915966549E-03
   50.7805904500E+00   -5.3690054800E+00    2.3801122400E+00  -39.6146900000E-03  193.4911250000E-03    2.1942638950E+00  191.1951042725E-03
   53.1683617000E+00   -5.2089091700E+00    2.3926683750E+00  -40.4832450000E-03  126.1511350000E-03    2.1285590150E+00  196.1537064414E-03
   55.5659272000E+00   -5.1167032100E+00    2.3996644400E+00  -45.3541650000E-03   57.9352800000E-03    2.0906018800E+00  199.2281663403E-03
   57.9676905800E+00   -5.0930386100E+00    2.3709739750E+00  -51.9385550000E-03    2.9545450000E-03    2.0806448300E+00  202.7037354804E-03
   60.3078751500E+00   -5.1107941200E+00    2.6217018700E+00  -34.6221200000E-03  -19.8926600000E-03    2.0880063000E+00  182.7004157098E-03
   63.2110943200E+00   -5.1328239300E+00    3.2524946200E+00  -16.4840450000E-03  -24.6815000000E-03    2.0971628950E+00  146.6145774294E-03
   66.8128643900E+00   -5.1601571200E+00    4.0351189650E+00    1.8586450000E-03  -30.6234950000E-03    2.1085524250E+00  117.5320599663E-03
   71.2813322500E+00   -5.1940709200E+00    5.0061353200E+00   19.4414600000E-03  -37.9965500000E-03    2.1227196200E+00   94.0967432123E-03
   76.8251350300E+00   -5.2361502200E+00    6.2109102600E+00   34.8201200000E-03  -47.1453950000E-03    2.1403421300E+00   75.2155989135E-03
   83.7031527700E+00   -5.2883617100E+00    7.7057370950E+00   45.8943400000E-03  -58.4978150000E-03    2.1622629800E+00   60.0077478185E-03
   92.2366092200E+00   -5.3531458500E+00    9.5604660650E+00   49.6744450000E-03  -72.5846200000E-03    2.1895309350E+00   47.7633799033E-03
  102.8240849000E+00   -5.4335309500E+00   11.8617644450E+00   41.9734250000E-03  -90.0644700000E-03    2.2234506750E+00   37.9106263771E-03
  115.9601381100E+00   -5.5332747900E+00   13.1360532100E+00   17.0062250000E-03  -99.7438400000E-03    2.2656452650E+00   33.5983876286E-03
   -6.6704928300E+00   -7.3647144600E+00   11.3286043500E+00 -483.2928650000E-03  886.3818200000E-03    6.6814735500E+00   13.1371255753E-03
    4.6581115200E+00   -6.4783326400E+00   10.3188031400E+00 -407.6649400000E-03  807.3754650000E-03    5.8764063150E+00   16.4024186165E-03
   13.9671134500E+00   -5.7499635300E+00    8.4792462200E+00 -338.1975650000E-03  663.4510850000E-03    5.2153317050E+00   22.4989800828E-03
   21.6166039600E+00   -5.1514304700E+00    6.9676811250E+00 -275.1253800000E-03  545.1912800000E-03    4.6724899750E+00   30.5750405363E-03
   27.9024757000E+00   -4.6595809700E+00    5.7256316750E+00 -218.4146800000E-03  448.0196300000E-03    4.2267288300E+00   41.1547249778E-03
   33.0678673100E+00   -4.2553912100E+00    4.7050440600E+00 -167.8432850000E-03  368.1753400000E-03    3.8606798750E+00   54.8652751918E-03
   37.3125638200E+00   -3.9232302900E+00    3.8664279200E+00 -123.0651600000E-03  302.5678400000E-03    3.5600822650E+00   72.4530732730E-03
   40.8007231500E+00   -3.6502555300E+00    3.1773316100E+00  -83.6588850000E-03  248.6574900000E-03    3.3132271200E+00   94.8044895887E-03
   43.6672270400E+00   -3.4259153100E+00    2.6110890400E+00  -49.1638400000E-03  204.3575750000E-03    3.1105011000E+00  122.9733630951E-03
   46.0229012300E+00   -3.2415403800E+00    2.3597888600E+00  -19.1068850000E-03  172.4826000000E-03    2.9440114950E+00  143.8736899190E-03
   48.3868047600E+00   -3.0809501100E+00    2.3696097750E+00   -5.5877500000E-03  142.6338950000E-03    2.7979457100E+00  150.8105348340E-03
   50.7621207800E+00   -2.9562725900E+00    2.3795328750E+00   -2.4347350000E-03  106.2922750000E-03    2.6845027400E+00  156.5405461909E-03
   53.1458705100E+00   -2.8683655600E+00    2.3864466900E+00   -6.9407350000E-03   69.2143850000E-03    2.6044545850E+00  160.8784627572E-03
   55.5350141600E+00   -2.8178438200E+00    2.3903002900E+00  -16.3438550000E-03   31.6448800000E-03    2.5583516050E+00  163.5123557345E-03
   57.9264710900E+00   -2.8050758000E+00    2.3749410500E+00  -27.8459150000E-03    1.5726300000E-03    2.5465193050E+00  165.3472774221E-03
   60.2848962600E+00   -2.8146985600E+00    2.6403000700E+00   -8.5585700000E-03  -10.7735850000E-03    2.5553970600E+00  148.2157162916E-03
   63.2070712300E+00   -2.8266229700E+00    3.2714464100E+00   11.2885000000E-03  -13.3505150000E-03    2.5664119650E+00  119.1039110047E-03
   66.8277890800E+00   -2.8413995900E+00    4.0535046900E+00   30.8354300000E-03  -16.5439150000E-03    2.5800785600E+00   95.6126173064E-03
   71.3140806100E+00   -2.8597108000E+00    5.0225683650E+00   48.7728600000E-03  -20.5013550000E-03    2.5970354600E+00   76.6589687673E-03
   76.8729258100E+00   -2.8824023000E+00    6.2233644850E+00   63.1748950000E-03  -25.4056600000E-03    2.6180751100E+00   61.3691180512E-03
   83.7608095800E+00   -2.9105221200E+00    7.7113180900E+00   71.2779750000E-03  -31.4833750000E-03    2.6441808550E+00   49.0379640713E-03
   92.2955619900E+00   -2.9453690500E+00    9.5551093150E+00   69.1896500000E-03  -39.0152400000E-03    2.6765729250E+00   39.0966387898E-03
  102.8710282100E+00   -2.9885526000E+00   11.8398409550E+00   51.5071800000E-03  -48.3491450000E-03    2.7167654750E+00   31.0862517466E-03
  115.9752439000E+00   -3.0420673400E+00   13.1042156900E+00   10.8252650000E-03  -53.5147400000E-03    2.7666373950E+00   27.5822559980E-03
   -6.9630203200E+00    0.0000000000E+00   11.3638370000E+00    0.0000000000E+00    0.0000000000E+00    7.3647144600E+00   11.9486569068E-03
    4.4008166800E+00    0.0000000000E+00   10.3549395500E+00    0.0000000000E+00    0.0000000000E+00    6.4783326400E+00   14.9069635079E-03
   13.7468587800E+00    0.0000000000E+00    8.5162918700E+00    0.0000000000E+00    0.0000000000E+00    5.7499635300E+00   20.4213464266E-03
   21.4334004200E+00    0.0000000000E+00    7.0041233900E+00    0.0000000000E+00    0.0000000000E+00    5.1514304700E+00   27.7152224829E-03
   27.7551055600E+00    0.0000000000E+00    5.7604583300E+00    0.0000000000E+00    0.0000000000E+00    4.6595809700E+00   37.2559890872E-03
   32.9543170800E+00    0.0000000000E+00    4.7376207300E+00    0.0000000000E+00    0.0000000000E+00    4.2553912100E+00   49.6021175792E-03
   37.2303470200E+00    0.0000000000E+00    3.8964000650E+00    0.0000000000E+00    0.0000000000E+00    3.9232302900E+00   65.4173062069E-03
   40.7471172100E+00    0.0000000000E+00    3.2045480900E+00    0.0000000000E+00    0.0000000000E+00    3.6502555300E+00   85.4889413591E-03
   43.6394432000E+00    0.0000000000E+00    2.6355426250E+00    0.0000000000E+00    0.0000000000E+00    3.4259153100E+00  110.7524475651E-03
   46.0182024600E+00    0.0000000000E+00    2.3787592600E+00    0.0000000000E+00    0.0000000000E+00    3.2415403800E+00  129.6874861733E-03
   48.3969617200E+00    0.0000000000E+00    2.3787592600E+00    0.0000000000E+00    0.0000000000E+00    3.0809501100E+00  136.4472673047E-03
   50.7757209800E+00    0.0000000000E+00    2.3787592550E+00    0.0000000000E+00    0.0000000000E+00    2.9562725900E+00  142.2017798755E-03
   53.1544802300E+00    0.0000000000E+00    2.3787592550E+00    0.0000000000E+00    0.0000000000E+00    2.8683655600E+00  146.5598492596E-03
   55.5332394900E+00    0.0000000000E+00    2.3787592600E+00    0.0000000000E+00    0.0000000000E+00    2.8178438200E+00  149.1875526343E-03
   57.9119987500E+00    0.0000000000E+00    2.3787592600E+00    0.0000000000E+00    0.0000000000E+00    2.8050758000E+00  149.8666179401E-03
   60.2907580100E+00    0.0000000000E+00    2.6608362850E+00    0.0000000000E+00    0.0000000000E+00    2.8146985600E+00  133.5211163670E-03
   63.2336713200E+00    0.0000000000E+00    3.2918886200E+00    0.0000000000E+00    0.0000000000E+00    2.8266229700E+00  107.4699343501E-03
   66.8745352500E+00    0.0000000000E+00    4.0726033250E+00    0.0000000000E+00    0.0000000000E+00    2.8413995900E+00   86.4162815788E-03
   71.3788779700E+00    0.0000000000E+00    5.0384747850E+00    0.0000000000E+00    0.0000000000E+00    2.8597108000E+00   69.4030881169E-03
   76.9514848200E+00    0.0000000000E+00    6.2334153750E+00    0.0000000000E+00    0.0000000000E+00    2.8824023000E+00   55.6569414344E-03
   83.8457087200E+00    0.0000000000E+00    7.7117518500E+00    0.0000000000E+00    0.0000000000E+00    2.9105221200E+00   44.5529073224E-03
   92.3749885200E+00    0.0000000000E+00    9.5406952700E+00    0.0000000000E+00    0.0000000000E+00    2.9453690500E+00   35.5860886553E-03
  102.9270992600E+00    0.0000000000E+00   11.8034000600E+00    0.0000000000E+00    0.0000000000E+00    2.9885526000E+00   28.3486230238E-03
  115.9817886400E+00    0.0000000000E+00   13.0546893800E+00    0.0000000000E+00    0.0000000000E+00    3.0420673400E+00   25.1805164807E-03
   -6.6704928300E+00    7.3647144600E+00   11.3286043500E+00  292.5274900000E-03 -886.3818200000E-03    7.3647144600E+00   11.9486836561E-03
    4.6581115200E+00    6.4783326400E+00   10.3188031400E+00  257.2948400000E-03 -807.3754650000E-03    6.4783326400E+00   14.9128257212E-03
   13.9671134500E+00    5.7499635300E+00    8.4792462200E+00  220.2546700000E-03 -663.4510850000E-03    5.7499635300E+00   20.4492768592E-03
   21.6166039600E+00    5.1514304700E+00    6.9676811250E+00  183.2035400000E-03 -545.1912800000E-03    5.1514304700E+00   27.7828668079E-03
   27.9024757000E+00    4.6595809700E+00    5.7256316750E+00  147.3701400000E-03 -448.0196300000E-03    4.6595809700E+00   37.3900697695E-03
   33.0678673100E+00    4.2553912100E+00    4.7050440600E+00  113.5502300000E-03 -368.1753400000E-03    4.2553912100E+00   49.8414803427E-03
   37.3125638200E+00    3.9232302900E+00    3.8664279200E+00   82.2168000000E-03 -302.5678400000E-03    3.9232302900E+00   65.8164788374E-03
   40.8007231500E+00    3.6502555300E+00    3.1773316100E+00   53.6059400000E-03 -248.6574900000E-03    3.6502555300E+00   86.1222458193E-03
   43.6672270400E+00    3.4259153100E+00    2.6110890400E+00   27.7838400000E-03 -204.3575750000E-03    3.4259153100E+00  111.7187649146E-03
   46.0229012300E+00    3.2415403800E+00    2.3597888600E+00    4.6987700000E-03 -172.4826000000E-03    3.2415403800E+00  130.7161975201E-03
   48.3868047600E+00    3.0809501100E+00    2.3696097750E+00  -10.1569600000E-03 -142.6338950000E-03    3.0809501100E+00  137.0013007569E-03
   50.7621207800E+00    2.9562725900E+00    2.3795328750E+00  -13.6002000000E-03 -106.2922750000E-03    2.9562725900E+00  142.1847669546E-03
   53.1458705100E+00    2.8683655600E+00    2.3864466900E+00   -8.6097200000E-03  -69.2143850000E-03    2.8683655600E+00  146.1004565313E-03
   55.5350141600E+00    2.8178438200E+00    2.3903002900E+00    1.7746700000E-03  -31.6448800000E-03    2.8178438200E+00  148.4659960443E-03
   57.9264710900E+00    2.8050758000E+00    2.3749410500E+00   14.4723400000E-03   -1.5726300000E-03    2.8050758000E+00  150.1070467670E-03
   60.2848962600E+00    2.8146985600E+00    2.6403000700E+00   -5.8617500000E-03   10.7735850000E-03    2.8146985600E+00  134.5584982004E-03
   63.2070712300E+00    2.8266229700E+00    3.2714464100E+00  -26.6000900000E-03   13.3505150000E-03    2.8266229700E+00  108.1373263165E-03
   66.8277890800E+00    2.8413995900E+00    4.0535046900E+00  -46.7461700000E-03   16.5439150000E-03    2.8413995900E+00   86.8176140934E-03
   71.3140806100E+00    2.8597108000E+00    5.0225683650E+00  -64.7973600000E-03   20.5013550000E-03    2.8597108000E+00   69.6164481679E-03
   76.8729258100E+00    2.8824023000E+00    6.2233644850E+00  -78.5590100000E-03   25.4056600000E-03    2.8824023000E+00   55.7406269825E-03
   83.7608095800E+00    2.9105221200E+00    7.7113180900E+00  -84.8991400000E-03   31.4833750000E-03    2.9105221200E+00   44.5501078224E-03
   92.2955619900E+00    2.9453690500E+00    9.5551093150E+00  -79.4265300000E-03   39.0152400000E-03    2.9453690500E+00   35.5284944129E-03
  102.8710282100E+00    2.9885526000E+00   11.8398409550E+00  -56.0710500000E-03   48.3491450000E-03    2.9885526000E+00   28.2592059617E-03
  115.9752439000E+00    3.0420673400E+00   13.1042156900E+00   -6.5447400000E-03   53.5147400000E-03    3.0420673400E+00   25.0851283856E-03
