 TITLE = "Projeto1" 
 VARIABLES = "X" "Y" "u" "v" "rho" "p" 
 ZONE I =           24  J =          13  DATAPACKING = POINT
   33.2900036500E+00   -7.7213597500E+00 -804.8815119725E-03  696.9907357425E-03    1.1977790861E+00  101.3598412995E+03
   37.4764773400E+00   -7.1201645300E+00 -654.5626715182E-03  534.3234164434E-03    1.1977792642E+00  101.3599001480E+03
   40.9144349800E+00   -6.6264542400E+00 -542.1582396795E-03  413.8980048768E-03    1.1977794084E+00  101.3599349796E+03
   43.7377708800E+00   -6.2210022000E+00 -365.1630075139E-03  326.1342754550E-03    1.1977800675E+00  101.3599664988E+03
   46.0564162300E+00   -5.8880229900E+00 -168.1092462751E-03  274.8524001463E-03    1.1977808825E+00  101.3599854755E+03
   48.4081372200E+00   -5.5958914200E+00  -77.8429057237E-03  266.2624152193E-03    1.1977812381E+00  101.3599892253E+03
   50.7805904500E+00   -5.3690054800E+00  -56.6768140858E-03  255.9397803967E-03    1.1977812316E+00  101.3599903801E+03
   53.1683617000E+00   -5.2089091700E+00  -36.2412398338E-03  248.8864244301E-03    1.1977812572E+00  101.3599911454E+03
   55.5659272000E+00   -5.1167032100E+00  -23.7144565922E-03  245.0703229883E-03    1.1977812621E+00  101.3599915151E+03
   57.9676905800E+00   -5.0930386100E+00   43.2207134239E-03  248.4404648552E-03    1.1977817075E+00  101.3599911028E+03
   60.3078751500E+00   -5.1107941200E+00  166.8930331153E-03  283.5113019794E-03    1.1977825658E+00  101.3599848719E+03
   63.2110943200E+00   -5.1328239300E+00  242.9297281724E-03  350.5275070236E-03    1.1977830702E+00  101.3599745817E+03
   66.8128643900E+00   -5.1601571200E+00  247.4838238279E-03  432.1532041510E-03    1.1977830867E+00  101.3599653282E+03
   71.2813322500E+00   -5.1940709200E+00  253.1781019763E-03  534.5380732704E-03    1.1977831089E+00  101.3599510757E+03
   76.8251350300E+00   -5.2361502200E+00  260.3127482149E-03  663.2813515603E-03    1.1977831380E+00  101.3599289747E+03
   83.7031527700E+00   -5.2883617100E+00  269.2741301209E-03  825.6548146838E-03    1.1977831754E+00  101.3598944599E+03
   92.2366092200E+00   -5.3531458500E+00  280.5629949497E-03    1.0311802376E+00    1.1977832229E+00  101.3598406284E+03
  102.8240849000E+00   -5.4335309500E+00  601.7853986677E-03    1.2901372893E+00    1.1977824861E+00  101.3597174846E+03
  115.9601381100E+00   -5.5332747900E+00  601.7853986677E-03    1.2901372893E+00    1.3515137932E+00    1.0056035898E+06
   -6.6704928300E+00   -7.3647144600E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00    7.7155386404E+06
    4.6581115200E+00   -6.4783326400E+00   -2.6068636411E+00    2.1951798018E+00    1.1977773355E+00  101.3583808753E+03
   13.9671134500E+00   -5.7499635300E+00   -2.2768143363E+00    1.5996242628E+00    1.1977769242E+00  101.3590081730E+03
   21.6166039600E+00   -5.1514304700E+00   -1.7646674100E+00    1.1931001982E+00    1.1977775144E+00  101.3593602904E+03
   27.9024757000E+00   -4.6595809700E+00   -1.3915443575E+00  899.6565838383E-03    1.1977779535E+00  101.3596139979E+03
   33.0678673100E+00   -4.2553912100E+00   -1.1171672135E+00  685.8674313128E-03    1.1977782953E+00  101.3597589232E+03
   37.3125638200E+00   -3.9232302900E+00 -913.4690255669E-03  528.6027807328E-03    1.1977785677E+00  101.3598439879E+03
   40.8007231500E+00   -3.6502555300E+00 -731.5765537946E-03  395.9665859636E-03    1.1977788320E+00  101.3599031888E+03
   43.6672270400E+00   -3.4259153100E+00 -432.8944730067E-03  273.6007014589E-03    1.1977796505E+00  101.3599633025E+03
   46.0229012300E+00   -3.2415403800E+00 -191.3813509383E-03  223.5206933055E-03    1.1977804969E+00  101.3599878470E+03
   48.3868047600E+00   -3.0809501100E+00  -86.1491006362E-03  220.3145979638E-03    1.1977809043E+00  101.3599921235E+03
   50.7621207800E+00   -2.9562725900E+00  -63.6011587140E-03  217.7525686653E-03    1.1977809611E+00  101.3599927555E+03
   53.1458705100E+00   -2.8683655600E+00  -41.6399629468E-03  215.9337447716E-03    1.1977810318E+00  101.3599931910E+03
   55.5350141600E+00   -2.8178438200E+00  -24.4441000799E-03  215.1380470119E-03    1.1977810908E+00  101.3599933992E+03
   57.9264710900E+00   -2.8050758000E+00   68.8096152114E-03  221.6003244209E-03    1.1977816343E+00  101.3599924313E+03
   60.2848962600E+00   -2.8146985600E+00  252.2560074399E-03  274.7894707418E-03    1.1977827938E+00  101.3599805123E+03
   63.2070712300E+00   -2.8266229700E+00  359.3948404058E-03  337.1982607460E-03    1.1977833705E+00  101.3599660017E+03
   66.8277890800E+00   -2.8413995900E+00  365.5097337145E-03  413.7037953115E-03    1.1977833837E+00  101.3599572947E+03
   71.3140806100E+00   -2.8597108000E+00  373.1429365662E-03  509.3718459863E-03    1.1977834026E+00  101.3599440699E+03
   76.8729258100E+00   -2.8824023000E+00  382.6896190246E-03  629.2644260321E-03    1.1977834282E+00  101.3599238282E+03
   83.7608095800E+00   -2.9105221200E+00  394.6567008677E-03  779.9167161457E-03    1.1977834618E+00  101.3598926043E+03
   92.2955619900E+00   -2.9453690500E+00  409.6988694273E-03  969.8327620348E-03    1.1977835049E+00  101.3598453833E+03
  102.8710282100E+00   -2.9885526000E+00  887.6934237635E-03    1.2083841669E+00    1.1977826047E+00  101.3596865940E+03
  115.9752439000E+00   -3.0420673400E+00  887.6934237635E-03    1.2083841669E+00    1.3499465595E+00    1.2249418562E+06
   -6.9630203200E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00    8.4829617915E+06
    4.4008166800E+00    0.0000000000E+00   -2.9225890569E+00  821.1529717171E-03    1.1977735257E+00  101.3587152622E+03
   13.7468587800E+00    0.0000000000E+00   -2.5853799161E+00  601.5642158917E-03    1.1977736575E+00  101.3590177380E+03
   21.4334004200E+00    0.0000000000E+00   -2.0104952532E+00  444.5216542796E-03    1.1977744880E+00  101.3594089638E+03
   27.7551055600E+00    0.0000000000E+00   -1.5911611631E+00  331.3995214094E-03    1.1977751695E+00  101.3596317442E+03
   32.9543170800E+00    0.0000000000E+00   -1.2824080435E+00  249.2798421481E-03    1.1977757287E+00  101.3597620756E+03
   37.2303470200E+00    0.0000000000E+00   -1.0456824668E+00  187.8789835115E-03    1.1977762132E+00  101.3598426465E+03
   40.7471172100E+00    0.0000000000E+00 -773.0780725233E-03  127.1168774479E-03    1.1977769755E+00  101.3599144321E+03
   43.6394432000E+00    0.0000000000E+00 -457.1981834866E-03   85.9646347904E-03    1.1977781023E+00  101.3599698300E+03
   46.0182024600E+00    0.0000000000E+00 -199.1434227024E-03   70.0083372034E-03    1.1977791123E+00  101.3599937882E+03
   48.3969617200E+00    0.0000000000E+00  -87.9767590333E-03   70.1266321696E-03    1.1977795528E+00  101.3599982355E+03
   50.7757209800E+00    0.0000000000E+00  -65.2935190872E-03   70.2449029689E-03    1.1977796380E+00  101.3599987178E+03
   53.1544802300E+00    0.0000000000E+00  -42.3927141909E-03   70.3645486828E-03    1.1977797351E+00  101.3599990593E+03
   55.5332394900E+00    0.0000000000E+00  -19.3506955582E-03   70.4940740697E-03    1.1977798406E+00  101.3599992550E+03
   57.9119987500E+00    0.0000000000E+00   85.9871777781E-03   70.6220912425E-03    1.1977803651E+00  101.3599982740E+03
   60.2907580100E+00    0.0000000000E+00  293.1268280954E-03   88.3352351437E-03    1.1977814025E+00  101.3599869342E+03
   63.2336713200E+00    0.0000000000E+00  431.0236427690E-03  115.9957552636E-03    1.1977820881E+00  101.3599722257E+03
   66.8745352500E+00    0.0000000000E+00  437.8292090879E-03  144.0964900266E-03    1.1977821102E+00  101.3599703825E+03
   71.3788779700E+00    0.0000000000E+00  446.3234638392E-03  179.1625664451E-03    1.1977821376E+00  101.3599677554E+03
   76.9514848200E+00    0.0000000000E+00  456.9442239739E-03  222.9987541865E-03    1.1977821716E+00  101.3599639605E+03
   83.8457087200E+00    0.0000000000E+00  470.2524163694E-03  277.9152346188E-03    1.1977822138E+00  101.3599584055E+03
   92.3749885200E+00    0.0000000000E+00  486.9717379390E-03  346.8865541976E-03    1.1977822660E+00  101.3599501671E+03
  102.9270992600E+00    0.0000000000E+00    1.0645989626E+00  433.7684251015E-03    1.1977812599E+00  101.3598157741E+03
  115.9817886400E+00    0.0000000000E+00    1.0645989626E+00  433.7684251015E-03    1.3484810540E+00    1.3417779986E+06
   -6.6704928300E+00    7.3647144600E+00    0.0000000000E+00    0.0000000000E+00    1.1977799324E+00  101.3600000000E+03
    4.6581115200E+00    6.4783326400E+00   -2.6068636411E+00   -2.1951798018E+00    1.3174193565E+00  111.4831771516E+03
   13.9671134500E+00    5.7499635300E+00   -2.2768143363E+00   -1.5996242628E+00    1.3178343346E+00  111.5188753448E+03
   21.6166039600E+00    5.1514304700E+00   -1.7646674100E+00   -1.1931001982E+00    1.3181539655E+00  111.5461338276E+03
   27.9024757000E+00    4.6595809700E+00   -1.3915443575E+00 -899.6565838383E-03    1.3183773811E+00  111.5652097816E+03
   33.0678673100E+00    4.2553912100E+00   -1.1171672135E+00 -685.8674313128E-03    1.3185089074E+00  111.5764282781E+03
   37.3125638200E+00    3.9232302900E+00 -913.4690255669E-03 -528.6027807328E-03    1.3185563838E+00  111.5804909360E+03
   40.8007231500E+00    3.6502555300E+00 -731.5765537946E-03 -395.9665859636E-03    1.3185305344E+00  111.5783278145E+03
   43.6672270400E+00    3.4259153100E+00 -432.8944730067E-03 -273.6007014589E-03    1.3184445064E+00  111.5710212595E+03
   46.0229012300E+00    3.2415403800E+00 -191.3813509383E-03 -223.5206933055E-03    1.3183454161E+00  111.5625773437E+03
   48.3868047600E+00    3.0809501100E+00  -86.1491006362E-03 -220.3145979638E-03    1.3185128739E+00  111.5767137462E+03
   50.7621207800E+00    2.9562725900E+00  -63.6011587140E-03 -217.7525686653E-03    1.3187157097E+00  111.5938735858E+03
   53.1458705100E+00    2.8683655600E+00  -41.6399629468E-03 -215.9337447716E-03    1.3189361326E+00  111.6125202417E+03
   55.5350141600E+00    2.8178438200E+00  -24.4441000799E-03 -215.1380470119E-03    1.3191708070E+00  111.6323737975E+03
   57.9264710900E+00    2.8050758000E+00   68.8096152114E-03 -221.6003244209E-03    1.3193913041E+00  111.6509814929E+03
   60.2848962600E+00    2.8146985600E+00  252.2560074399E-03 -274.7894707418E-03    1.3193535683E+00  111.6476702668E+03
   63.2070712300E+00    2.8266229700E+00  359.3948404058E-03 -337.1982607460E-03    1.3192547738E+00  111.6392442442E+03
   66.8277890800E+00    2.8413995900E+00  365.5097337145E-03 -413.7037953115E-03    1.3191240681E+00  111.6281751022E+03
   71.3140806100E+00    2.8597108000E+00  373.1429365662E-03 -509.3718459863E-03    1.3189532483E+00  111.6137071179E+03
   76.8729258100E+00    2.8824023000E+00  382.6896190246E-03 -629.2644260321E-03    1.3187313560E+00  111.5949107698E+03
   83.7608095800E+00    2.9105221200E+00  394.6567008677E-03 -779.9167161457E-03    1.3184448981E+00  111.5706408245E+03
   92.2955619900E+00    2.9453690500E+00  409.6988694273E-03 -969.8327620348E-03    1.3180774985E+00  111.5395075389E+03
  102.8710282100E+00    2.9885526000E+00  887.6934237635E-03   -1.2083841669E+00    1.3176085569E+00  111.4997768276E+03
  115.9752439000E+00    3.0420673400E+00    0.0000000000E+00    0.0000000000E+00  399.2599774615E-03   33.7866666667E+03
